Complex, 90901323002, A, GRS_1739m278, 38272.1833, 265.6512, -27.8141, 326.1796
N, 40801013002, A, Cas_A_POS2, 113303.0542, 350.8634, 58.7841, 217.3472
Complex, 60801024002, A, AX_J1742d6m3022, 157029.5541, 265.7506, -30.3084, 158.1366
Y, 30801014002, A, 2FHLJ1745d1m3035, 111463.7012, 266.3519, -30.5822, 157.4131
N, 40801003002, A, Cas_A, 103409.2816, 350.8688, 58.7943, 228.5515
N, 80802345001, A, XTE_J1901p014, 34052.6737, 285.461, 1.4182, 172.0527
N, 80802344002, A, XTE_J2012p381, 29130.0804, 303.1699, 38.1483, 269.13
4U 1630 on B, 30801027002, A, 4U_1624m490, 39385.6595, 246.9613, -49.2117, 1.9967
Complex, 30801013002, A, IGR_J17407m2808, 55931.5145, 265.1355, -28.1469, 336.0555
N, 30702013007, A, SgrAstar, 18783.1483, 266.3771, -29.0408, 332.3661
N, 30702013005, A, SgrAstar, 19855.7458, 266.3815, -29.0511, 326.8352
N, 30702018008, A, SMC_X1, 32821.8566, 19.1313, -73.3935, 63.1229
Y, 90801302002, A, GRS_1758m258, 21219.759, 270.354, -25.6984, 153.1666
N, 30701023001, A, 4U_1700m37, 50434.4867, 256.055, -37.7635, 144.9564
Y, 40701004001, A, RX_J1713d7m3946_P3, 57171.1573, 257.8463, -39.5562, 144.9545
N, 30701019002, A, Cen_X3, 189004.4855, 170.4073, -60.6136, 194.8446
